status_id,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
15704546335_10154041609156336,0,0,0,0,0,0,0,1,7,0,0,0,50.3,1.0,0.0
15704546335_10154041534846336,0,0,0,0,0,0,0,1,7,0,2,0,50.333333333333336,0.0,1.0
15704546335_10154041498411336,0,0,0,0,0,0,0,0,5,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154041373006336,0,0,0,0,0,0,0,1,9,0,1,0,50.375,3.0,0.0
15704546335_10154041213911336,0,0,0,0,0,0,0,1,6,0,1,0,50.30769230769231,1.0,0.0
15704546335_10154041107716336,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,2.0,0.0
15704546335_10154040994671336,0,0,0,0,0,0,0,1,7,0,2,0,50.28125,0.0,3.0
15704546335_10154040907546336,0,0,0,0,0,0,0,1,8,0,1,0,50.36363636363637,1.0,1.0
15704546335_10154040853381336,0,0,0,1,0,0,0,1,4,0,1,0,50.22222222222222,0.0,0.0
15704546335_10154037184536336,0,0,0,0,0,0,0,0,10,0,0,0,50.27777777777778,1.0,0.0
15704546335_10154036361506336,0,0,0,0,0,0,0,1,9,0,0,0,50.28125,0.0,0.0
15704546335_10154036693111336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154038980716336,0,0,0,0,1,0,0,1,9,1,0,0,50.214285714285715,0.0,0.0
15704546335_10154039340601336,0,0,0,0,0,0,0,0,11,0,1,0,50.375,1.0,0.0
15704546335_10154038719031336,0,0,0,0,1,0,0,1,6,0,1,0,50.291666666666664,1.0,1.0
15704546335_10154036766496336,0,0,0,0,0,0,0,0,6,1,1,0,50.31818181818182,2.0,1.0
15704546335_10154037182186336,0,0,0,1,2,0,0,2,6,0,2,0,50.22222222222222,2.0,1.0
15704546335_10154039292861336,0,0,0,0,0,0,0,0,9,0,1,0,50.45454545454545,1.0,0.0
15704546335_10154038733401336,0,0,0,0,0,0,0,1,8,0,1,0,50.25,1.0,0.0
15704546335_10154038858851336,0,0,0,0,0,0,0,0,3,0,0,0,50.375,0.0,0.0
15704546335_10154038740416336,0,0,0,0,0,0,0,2,6,0,1,0,50.208333333333336,0.0,0.0
15704546335_10154038589621336,0,0,0,0,1,0,0,0,8,0,1,0,50.4,0.0,0.0
15704546335_10154038529826336,0,0,0,0,1,0,0,1,7,0,1,0,50.36363636363637,0.0,2.0
15704546335_10154034225581336,0,0,0,2,0,0,0,1,9,1,3,0,50.23684210526316,1.0,0.0
15704546335_10154038350061336,0,0,0,0,1,0,0,2,9,0,0,0,50.26470588235294,1.0,1.0
15704546335_10154036319686336,0,0,0,0,0,0,0,0,8,0,0,0,50.34615384615385,0.0,0.0
15704546335_10154036357656336,0,0,0,0,0,0,0,1,7,0,1,0,50.35,0.0,0.0
15704546335_10154036608896336,0,0,0,0,0,0,0,0,11,0,1,0,50.42857142857143,1.0,0.0
15704546335_10154036632896336,0,0,0,1,1,0,0,1,7,0,4,0,50.294117647058826,0.0,2.0
15704546335_10154036601821336,0,0,0,0,0,0,0,0,12,0,1,0,50.35,1.0,1.0
15704546335_10154036324981336,0,0,0,0,1,0,0,0,6,0,0,0,50.26923076923077,1.0,0.0
15704546335_10154036108671336,0,0,0,0,1,0,0,1,7,0,2,0,50.25,0.0,0.0
15704546335_10154034225191336,0,0,0,0,0,0,0,2,6,1,1,0,50.1875,1.0,0.0
15704546335_10154036594741336,0,0,0,0,1,0,0,0,7,0,1,0,50.45,1.0,1.0
15704546335_10154036321706336,0,0,0,0,0,0,0,0,10,0,0,0,50.27777777777778,1.0,0.0
15704546335_10154034196896336,0,0,0,0,0,0,0,0,9,0,1,0,50.45454545454545,2.0,0.0
15704546335_10154036086206336,0,0,0,0,0,0,0,2,5,0,2,0,50.22727272727273,0.0,0.0
15704546335_10154036010726336,0,0,0,0,1,0,0,0,8,0,2,0,50.458333333333336,1.0,1.0
15704546335_10154034524611336,0,0,0,0,0,0,0,0,9,1,2,0,50.333333333333336,1.0,1.0
15704546335_10154034737791336,0,0,0,0,1,0,0,1,8,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154034706586336,0,0,0,0,1,0,0,1,5,0,2,0,50.333333333333336,0.0,0.0
15704546335_10154034714056336,0,0,0,0,1,0,0,1,7,0,2,0,50.38461538461539,2.0,0.0
15704546335_10154034723951336,0,0,0,0,0,0,0,1,5,1,1,0,50.17857142857143,0.0,1.0
15704546335_10154034680506336,0,0,0,0,0,0,0,0,10,0,1,0,50.458333333333336,0.0,0.0
15704546335_10154034521676336,0,0,0,0,1,0,0,0,9,0,3,0,50.43333333333333,1.0,2.0
15704546335_10154034382791336,0,0,0,0,1,0,0,1,4,0,1,0,50.3125,0.0,0.0
15704546335_10154034516266336,0,0,0,0,0,0,0,0,8,0,0,0,50.333333333333336,0.0,1.0
15704546335_10154034631706336,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,1.0,1.0
15704546335_10154034504611336,0,0,0,0,0,0,0,1,7,0,3,0,50.28125,0.0,0.0
15704546335_10154034380081336,0,0,0,1,0,0,0,2,8,0,2,0,50.23684210526316,0.0,0.0
15704546335_10154034412151336,0,0,0,0,0,0,0,0,10,0,1,0,50.36666666666667,0.0,0.0
15704546335_10154034536416336,0,0,0,0,0,0,0,1,9,0,0,0,50.333333333333336,0.0,3.0
15704546335_10154034328801336,0,0,0,0,0,0,0,1,9,0,1,0,50.28947368421053,0.0,0.0
15704546335_10154034248076336,0,0,0,0,1,0,0,0,6,0,1,0,50.44444444444444,0.0,0.0
15704546335_10154034183576336,0,0,0,0,0,0,0,0,10,0,0,0,50.416666666666664,1.0,0.0
15704546335_10154034114041336,0,0,0,0,0,0,0,0,11,0,1,0,50.4,2.0,0.0
15704546335_10154033842281336,0,0,0,0,0,0,0,0,6,0,0,0,50.3,0.0,0.0
15704546335_10154033451426336,0,0,0,0,1,0,0,0,9,0,0,0,50.45454545454545,0.0,1.0
15704546335_10154032150896336,0,0,0,1,0,0,0,2,10,0,0,0,50.21875,3.0,3.0
15704546335_10154032042986336,0,0,0,0,0,0,0,3,5,1,1,0,50.09375,0.0,0.0
15704546335_10154032482806336,0,0,0,0,0,0,0,0,10,0,1,0,50.458333333333336,0.0,1.0
15704546335_10154032206916336,0,0,0,0,0,0,0,2,7,0,1,0,50.32142857142857,1.0,0.0
15704546335_10154032219356336,0,0,0,1,1,0,0,1,8,1,0,0,50.166666666666664,1.0,0.0
15704546335_10154032070921336,0,0,0,0,0,0,0,1,7,0,2,0,50.36363636363637,0.0,1.0
15704546335_10154032664016336,0,0,0,0,1,0,0,1,8,0,2,0,50.38461538461539,0.0,0.0
15704546335_10154032652531336,0,0,0,0,0,0,0,1,9,1,1,0,50.25,1.0,0.0
15704546335_10154032233111336,0,0,0,1,0,0,0,0,9,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154032104061336,0,0,0,1,1,0,0,1,6,0,2,0,50.26923076923077,0.0,0.0
15704546335_10154032252571336,0,0,0,0,0,0,0,3,6,0,1,0,50.13333333333333,0.0,0.0
15704546335_10154031971586336,0,0,0,0,2,0,0,1,4,0,1,0,50.333333333333336,1.0,0.0
15704546335_10154031710291336,0,0,0,0,1,0,0,0,7,0,2,0,50.45454545454545,0.0,0.0
15704546335_10154031603056336,0,0,0,0,1,0,0,0,6,1,1,0,50.31818181818182,0.0,0.0
15704546335_10154031385926336,0,0,0,0,0,0,0,1,8,1,1,0,50.28125,1.0,2.0
15704546335_10154031092486336,0,0,0,0,0,0,0,0,9,0,0,0,50.375,0.0,0.0
15704546335_10154029760126336,0,0,0,0,1,0,0,0,4,0,0,0,50.3,0.0,1.0
15704546335_10154029614316336,0,0,0,0,0,0,0,3,7,0,2,0,50.233333333333334,0.0,2.0
15704546335_10154029950106336,0,0,0,0,0,0,0,0,8,0,0,0,50.30769230769231,0.0,0.0
15704546335_10154029662776336,0,0,0,0,1,0,0,0,5,0,0,0,50.42857142857143,0.0,1.0
15704546335_10154029647181336,0,0,0,0,0,0,0,2,7,0,1,0,50.233333333333334,0.0,1.0
15704546335_10154030295836336,0,0,0,0,1,0,0,1,5,1,1,0,50.25,1.0,0.0
15704546335_10154029619901336,0,0,0,0,0,0,0,0,9,0,2,0,50.34375,1.0,1.0
15704546335_10154029851761336,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,0.0,0.0
15704546335_10154029903356336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154029991931336,0,0,0,1,0,0,0,2,7,0,0,0,50.166666666666664,0.0,1.0
15704546335_10154029602751336,0,0,0,0,1,0,0,1,6,0,1,0,50.35,1.0,2.0
15704546335_10154029638526336,0,0,0,0,0,0,0,3,4,0,0,0,50.13636363636363,0.0,1.0
15704546335_10154029611211336,0,0,0,1,0,0,0,1,8,0,2,0,50.266666666666666,0.0,0.0
15704546335_10154029679846336,0,0,0,0,0,0,0,1,4,0,0,0,50.166666666666664,0.0,1.0
15704546335_10154029487771336,0,0,0,0,1,0,0,3,7,2,2,0,50.138888888888886,0.0,2.0
15704546335_10154029313261336,0,0,0,0,0,0,0,1,8,0,0,0,50.25,0.0,0.0
15704546335_10154029192941336,0,0,0,0,0,0,0,2,8,0,1,0,50.19444444444444,0.0,0.0
15704546335_10154029125286336,0,0,0,0,0,0,0,1,7,0,2,0,50.375,1.0,0.0
15704546335_10154029094911336,0,0,0,0,0,0,0,1,7,0,1,0,50.31818181818182,1.0,1.0
15704546335_10154029050141336,0,0,0,0,0,0,0,0,10,0,1,0,50.458333333333336,1.0,1.0
15704546335_10154028785451336,0,0,0,0,0,0,0,0,8,0,3,0,50.42307692307692,0.0,1.0
15704546335_10154027821471336,1,0,0,0,1,0,0,1,5,0,0,0,50.3125,0.0,3.0
15704546335_10154027665831336,0,0,0,0,0,0,0,0,8,0,0,0,50.44444444444444,0.0,0.0
15704546335_10154027651766336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154027785201336,0,0,0,0,0,0,0,1,9,1,1,0,50.3,1.0,0.0
15704546335_10154028205386336,0,0,0,0,1,0,0,0,7,0,1,0,50.333333333333336,0.0,1.0
15704546335_10154027823406336,0,0,0,1,0,0,0,4,5,0,2,0,50.06666666666667,2.0,1.0
15704546335_10154027723946336,0,0,0,0,0,0,0,1,6,0,3,0,50.34615384615385,0.0,1.0
15704546335_10154027986516336,0,0,0,0,1,1,0,1,6,0,2,0,50.333333333333336,0.0,0.0
15704546335_10154027896656336,0,0,0,2,1,0,0,2,6,1,0,0,50.05555555555556,1.0,1.0
15704546335_10154027649081336,0,0,0,0,1,0,0,2,5,0,0,0,50.166666666666664,1.0,0.0
15704546335_10154027660021336,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,1.0,0.0
15704546335_10154027611821336,0,0,0,0,0,0,0,1,7,0,0,0,50.285714285714285,0.0,0.0
15704546335_10154027606926336,0,0,0,1,1,0,0,1,8,1,0,0,50.2,0.0,0.0
15704546335_10154027451181336,0,0,0,0,1,0,0,1,5,0,2,0,50.35,0.0,1.0
15704546335_10154027398821336,0,0,0,0,0,0,0,1,8,0,2,0,50.375,0.0,1.0
15704546335_10154027395076336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,2.0
15704546335_10154027330361336,0,0,0,1,1,0,0,2,5,1,1,0,50.15625,0.0,1.0
15704546335_10154027183011336,0,0,0,0,0,0,0,2,4,0,1,0,50.15,0.0,0.0
15704546335_10154027106036336,0,0,0,0,1,0,0,2,7,0,2,0,50.30769230769231,0.0,0.0
15704546335_10154026979551336,0,0,0,3,0,0,0,2,7,1,0,0,50.05882352941177,0.0,1.0
15704546335_10154026891431336,0,0,0,0,0,0,0,3,7,1,2,0,50.125,1.0,1.0
15704546335_10154026796046336,0,0,0,1,1,0,0,2,6,0,1,0,50.2,1.0,1.0
15704546335_10154026672666336,0,0,0,0,0,0,0,1,7,0,2,0,50.333333333333336,1.0,3.0
15704546335_10154025959586336,0,0,0,1,0,0,0,0,7,0,1,0,50.35,0.0,1.0
15704546335_10154025107071336,0,0,0,0,0,0,0,1,3,1,1,0,50.125,1.0,0.0
15704546335_10154025108326336,0,0,0,1,0,0,0,1,4,0,0,0,50.22222222222222,0.0,0.0
15704546335_10154025231816336,0,0,0,0,1,0,0,2,5,0,0,0,50.2,0.0,0.0
15704546335_10154025944206336,0,0,0,0,0,0,0,0,6,0,0,0,50.3,0.0,0.0
15704546335_10154025382771336,0,0,0,0,1,0,0,2,4,0,0,0,50.15384615384615,1.0,0.0
15704546335_10154025015721336,0,0,0,0,1,0,0,1,3,0,0,0,50.25,0.0,0.0
15704546335_10154025112646336,0,0,0,0,1,0,0,1,7,0,2,0,50.32142857142857,0.0,0.0
15704546335_10154024940026336,0,0,0,0,1,0,0,0,5,0,1,0,50.4375,0.0,1.0
15704546335_10154024898661336,0,0,0,0,1,0,0,0,6,0,0,0,50.35,1.0,0.0
15704546335_10154024856321336,0,0,0,0,2,0,0,1,4,0,0,0,50.27777777777778,1.0,1.0
15704546335_10154024777281336,0,0,0,0,0,0,0,1,9,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154024705281336,0,0,0,0,1,0,0,1,7,0,1,0,50.3,0.0,0.0
15704546335_10154024541636336,0,0,0,0,0,0,0,1,10,0,1,0,50.294117647058826,0.0,1.0
15704546335_10154024508001336,0,0,0,0,0,0,0,0,8,0,2,0,50.38461538461539,0.0,1.0
15704546335_10154024418496336,0,0,0,0,0,0,0,1,8,1,0,0,50.25,1.0,0.0
15704546335_10154023003616336,0,0,0,0,0,0,0,0,10,0,1,0,50.42307692307692,0.0,0.0
15704546335_10154023227931336,0,0,0,0,0,0,0,2,6,0,1,0,50.17857142857143,0.0,2.0
15704546335_10154022760296336,0,0,0,0,0,0,0,0,8,0,0,0,50.4,0.0,0.0
15704546335_10154022985631336,0,0,0,1,0,0,0,1,6,0,1,0,50.25,0.0,0.0
15704546335_10154022864931336,0,0,0,0,2,0,0,0,4,0,0,0,50.42857142857143,0.0,1.0
15704546335_10154023296891336,0,0,0,0,0,0,0,0,5,0,0,0,50.208333333333336,1.0,0.0
15704546335_10154022858606336,0,0,0,0,1,0,0,0,7,0,1,0,50.34615384615385,1.0,2.0
15704546335_10154022998886336,0,0,0,0,0,0,0,1,8,0,2,0,50.34615384615385,0.0,1.0
15704546335_10154023107921336,0,0,0,1,0,0,0,1,4,0,1,0,50.166666666666664,0.0,2.0
15704546335_10154023202486336,0,0,0,0,1,0,0,0,6,0,2,0,50.416666666666664,0.0,0.0
15704546335_10154023223026336,0,0,0,0,0,0,0,0,8,0,0,0,50.44444444444444,1.0,0.0
15704546335_10154022989761336,0,0,0,0,0,0,0,2,8,0,0,0,50.1764705882353,2.0,0.0
15704546335_10154022982146336,0,0,0,0,1,0,0,0,7,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154022873726336,0,0,0,1,0,0,0,1,9,0,2,0,50.25,0.0,0.0
15704546335_10154022852246336,0,0,0,0,0,0,0,2,5,0,0,0,50.166666666666664,0.0,0.0
15704546335_10154022747961336,0,0,0,0,0,0,0,0,7,0,0,0,50.36363636363637,1.0,0.0
15704546335_10154022692451336,0,0,0,0,0,0,0,1,7,0,0,0,50.27272727272727,0.0,1.0
15704546335_10154022442391336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,1.0
15704546335_10154022423786336,0,0,0,0,0,0,0,0,8,0,1,0,50.45,0.0,0.0
15704546335_10154022351101336,0,0,0,0,0,0,0,0,11,0,1,0,50.375,0.0,1.0
15704546335_10154022222096336,0,0,0,0,0,0,0,0,6,0,2,0,50.333333333333336,0.0,0.0
15704546335_10154020431316336,0,0,0,1,0,0,0,1,6,0,2,0,50.25,0.0,1.0
15704546335_10154020012531336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154019868346336,0,0,0,0,0,0,0,0,4,0,1,0,50.357142857142854,1.0,0.0
15704546335_10154020088571336,0,0,0,0,0,0,0,1,8,1,0,0,50.25,2.0,0.0
15704546335_10154020091656336,0,0,0,0,1,0,0,1,5,0,0,0,50.22727272727273,0.0,1.0
15704546335_10154020093291336,0,0,0,0,0,0,0,0,8,0,0,0,50.4,0.0,0.0
15704546335_10154020132456336,0,0,0,0,0,0,0,0,8,1,0,0,50.26923076923077,0.0,0.0
15704546335_10154020286411336,0,0,0,1,0,0,0,0,9,1,0,0,50.26923076923077,0.0,0.0
15704546335_10154020113351336,0,0,0,0,1,0,0,1,6,0,1,0,50.266666666666666,1.0,0.0
15704546335_10154020125091336,0,0,0,1,0,0,0,3,4,0,1,0,50.083333333333336,0.0,2.0
15704546335_10154020123986336,0,0,0,0,1,0,0,0,8,0,2,0,50.458333333333336,1.0,0.0
15704546335_10154020010406336,0,0,0,0,0,0,0,2,8,0,0,0,50.25,1.0,0.0
15704546335_10154020277666336,0,0,0,0,0,0,0,0,9,0,1,0,50.333333333333336,0.0,0.0
15704546335_10154020359316336,0,0,0,0,0,0,0,1,10,1,0,0,50.22222222222222,0.0,0.0
15704546335_10154020456941336,0,0,0,0,2,0,0,2,4,2,1,0,50.10526315789474,0.0,0.0
15704546335_10154020334936336,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,1.0,0.0
15704546335_10154020268966336,0,0,0,0,1,0,0,0,7,0,3,0,50.42307692307692,0.0,1.0
15704546335_10154019881431336,0,0,0,0,1,1,0,0,7,1,1,0,50.285714285714285,0.0,0.0
15704546335_10154019806851336,0,0,0,0,0,0,0,1,6,0,0,0,50.3125,1.0,1.0
15704546335_10154019875266336,0,0,0,1,0,0,0,0,5,0,1,0,50.3125,0.0,0.0
15704546335_10154019804771336,0,0,0,0,0,0,0,0,13,0,0,0,50.40625,0.0,2.0
15704546335_10154019800666336,0,0,0,0,0,0,0,0,10,0,1,0,50.42307692307692,2.0,2.0
15704546335_10154018132801336,0,0,0,0,0,0,0,0,4,0,2,0,50.35,0.0,0.0
15704546335_10154018429871336,0,0,0,0,2,0,0,2,4,0,1,0,50.25,1.0,1.0
15704546335_10154018401171336,0,0,0,0,0,0,0,0,10,0,0,0,50.34375,2.0,0.0
15704546335_10154018414791336,0,0,0,1,0,0,0,1,2,0,1,0,50.0625,0.0,0.0
15704546335_10154018702611336,0,0,0,0,0,0,0,0,4,0,1,0,50.357142857142854,1.0,0.0
15704546335_10154018520311336,0,0,0,0,1,0,0,1,4,1,2,0,50.25,0.0,0.0
15704546335_10154018697956336,1,0,0,1,0,0,0,1,9,1,0,0,50.2,0.0,2.0
15704546335_10154018216566336,1,0,0,1,0,0,0,2,8,1,0,0,50.125,0.0,1.0
15704546335_10154018467926336,0,0,0,0,0,0,0,0,9,0,1,0,50.416666666666664,0.0,0.0
15704546335_10154018271841336,0,0,0,0,1,0,0,1,6,0,0,0,50.25,0.0,1.0
15704546335_10154018450711336,0,0,0,0,0,0,0,1,6,0,0,0,50.23076923076923,0.0,1.0
15704546335_10154018125451336,0,0,0,0,0,0,0,1,5,0,1,0,50.3125,0.0,0.0
15704546335_10154018143941336,0,0,0,0,1,0,0,0,4,0,1,0,50.42857142857143,0.0,0.0
15704546335_10154018076266336,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,1.0,0.0
15704546335_10154018111431336,0,0,0,0,0,0,0,0,8,0,0,0,50.28125,0.0,1.0
15704546335_10154017947886336,0,0,0,0,0,0,0,2,9,0,1,0,50.23529411764706,0.0,1.0
15704546335_10154017733021336,0,0,0,0,0,0,0,0,10,0,3,0,50.464285714285715,0.0,0.0
15704546335_10154017597061336,0,0,0,0,0,0,0,0,6,0,1,0,50.31818181818182,0.0,1.0
15704546335_10154016631796336,0,0,0,0,0,0,0,1,8,0,2,0,50.34615384615385,0.0,0.0
15704546335_10154016630301336,0,0,0,0,0,0,0,0,8,1,2,0,50.3,0.0,0.0
15704546335_10154016423196336,0,0,0,0,0,0,0,1,7,0,1,0,50.25,1.0,0.0
15704546335_10154015662241336,0,0,0,0,0,0,0,0,8,0,0,0,50.36363636363637,0.0,2.0
15704546335_10154015600666336,0,0,0,0,0,0,0,1,8,0,3,0,50.333333333333336,0.0,1.0
15704546335_10154015559711336,0,0,0,1,0,0,0,2,2,2,0,0,49.833333333333336,0.0,0.0
15704546335_10154015509266336,0,0,0,0,0,0,0,1,9,0,1,0,50.28125,1.0,0.0
15704546335_10154015471036336,0,0,0,0,0,0,0,1,6,0,1,0,50.30769230769231,0.0,0.0
15704546335_10154015368651336,0,0,0,0,1,0,0,1,6,1,0,0,50.22727272727273,0.0,0.0
15704546335_10154015165766336,0,0,0,0,0,0,0,0,5,0,1,0,50.3,0.0,1.0
15704546335_10154015088381336,0,0,0,0,0,0,0,4,5,1,2,0,50.083333333333336,0.0,0.0
15704546335_10154014994841336,0,0,0,0,0,0,0,0,5,0,2,0,50.30769230769231,0.0,0.0
15704546335_10154014914131336,0,0,0,0,0,0,0,0,7,0,1,0,50.3,0.0,0.0
15704546335_10154014821256336,0,0,0,0,0,0,0,0,7,0,1,0,50.4,0.0,2.0
15704546335_10154014716691336,0,0,0,0,0,0,0,1,3,0,0,0,50.125,0.0,0.0
15704546335_10154013211001336,0,0,0,0,0,0,0,1,7,0,2,0,50.266666666666666,0.0,2.0
15704546335_10154013437051336,0,0,0,2,0,0,0,3,7,0,1,0,50.111111111111114,0.0,1.0
15704546335_10154013191516336,0,0,0,0,0,0,0,4,4,1,1,0,50.03125,2.0,1.0
15704546335_10154013444406336,0,0,0,0,0,0,0,0,9,0,2,0,50.392857142857146,0.0,0.0
15704546335_10154013201966336,0,0,0,0,0,0,0,1,8,1,1,0,50.233333333333334,0.0,0.0
15704546335_10154013200971336,0,0,0,0,1,0,0,2,5,1,1,0,50.15384615384615,1.0,0.0
15704546335_10154013169661336,0,0,0,0,0,0,0,0,5,0,1,0,50.42857142857143,0.0,1.0
15704546335_10154013944801336,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,0.0
15704546335_10154013684081336,0,0,0,0,0,0,0,1,9,0,1,0,50.375,0.0,0.0
15704546335_10154013541271336,0,1,0,0,1,0,0,2,5,0,1,0,50.23076923076923,0.0,0.0
15704546335_10154013039196336,0,0,0,0,0,0,0,2,5,1,2,0,50.15384615384615,0.0,2.0
15704546335_10154013448231336,0,0,0,1,0,0,0,1,10,0,2,0,50.27777777777778,0.0,1.0
15704546335_10154013264866336,0,0,0,0,0,0,0,1,8,0,3,0,50.38461538461539,0.0,0.0
15704546335_10154013249671336,0,0,0,1,0,0,0,1,6,0,0,0,50.166666666666664,0.0,0.0
15704546335_10154013161266336,0,0,0,0,1,0,0,0,5,0,1,0,50.4,0.0,0.0
15704546335_10154012823846336,0,0,0,0,1,0,0,0,7,0,0,0,50.44444444444444,0.0,1.0
15704546335_10154012636136336,0,0,0,0,0,0,0,1,9,0,1,0,50.32142857142857,0.0,1.0
15704546335_10154012466076336,0,0,0,0,0,0,0,1,11,0,0,0,50.294117647058826,2.0,1.0
15704546335_10154012302376336,0,0,0,0,0,0,0,2,6,0,1,0,50.22727272727273,0.0,0.0
15704546335_10154011230061336,0,0,0,0,0,0,0,3,5,0,1,0,50.15,0.0,2.0
15704546335_10154010406516336,0,0,0,0,0,0,0,0,7,0,1,0,50.44444444444444,0.0,0.0
15704546335_10154010173126336,0,0,0,1,0,0,0,0,5,0,1,0,50.3125,0.0,0.0
15704546335_10154011505776336,0,0,0,0,1,0,0,0,8,0,1,0,50.357142857142854,0.0,0.0
15704546335_10154010623126336,0,1,0,0,0,0,0,1,7,1,1,0,50.26470588235294,0.0,0.0
15704546335_10154010412051336,0,0,0,0,0,0,0,0,1,0,0,0,50.25,0.0,0.0
15704546335_10154010380021336,0,0,0,0,1,0,0,0,9,0,2,0,50.375,0.0,0.0
15704546335_10154011245776336,0,0,0,0,0,0,0,1,6,0,0,0,50.25,0.0,1.0
15704546335_10154011405846336,0,0,0,0,0,0,0,0,6,0,0,0,50.42857142857143,0.0,1.0
15704546335_10154010645056336,0,0,0,0,0,0,0,2,7,0,1,0,50.27272727272727,0.0,2.0
15704546335_10154010185406336,0,0,0,1,1,0,0,0,7,0,1,0,50.30769230769231,2.0,0.0
15704546335_10154010396186336,0,0,0,1,0,0,0,2,7,0,1,0,50.1764705882353,0.0,1.0
15704546335_10154010668916336,0,0,0,0,0,0,0,1,5,0,0,0,50.18181818181818,0.0,2.0
15704546335_10154010281321336,0,0,0,0,0,0,0,2,5,0,1,0,50.18181818181818,0.0,0.0
15704546335_10154010389626336,0,0,0,0,0,0,0,1,8,0,2,0,50.375,0.0,3.0
15704546335_10154010291481336,0,0,0,0,0,0,0,1,5,0,1,0,50.208333333333336,0.0,0.0
15704546335_10154010183646336,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,0.0,3.0
15704546335_10154009915966336,0,0,0,0,1,0,0,0,7,0,1,0,50.40909090909091,0.0,0.0
15704546335_10154009931041336,0,0,0,0,1,0,0,1,7,0,1,0,50.333333333333336,1.0,0.0
15704546335_10154009803331336,0,0,0,0,1,0,0,0,9,0,1,0,50.36666666666667,0.0,2.0
15704546335_10154009667666336,0,0,0,0,0,0,0,1,6,0,2,0,50.35,0.0,2.0
15704546335_10154009602931336,0,0,0,0,0,0,0,1,4,0,2,0,50.3125,0.0,1.0
15704546335_10154008723251336,0,0,0,0,0,0,0,1,6,0,2,0,50.30769230769231,2.0,0.0
15704546335_10154008045641336,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,1.0
15704546335_10154008316726336,0,0,0,0,1,0,0,0,5,0,2,0,50.44444444444444,0.0,1.0
15704546335_10154008302496336,0,0,0,0,0,0,0,1,6,1,0,0,50.22222222222222,1.0,0.0
15704546335_10154008326201336,0,0,0,0,0,0,0,2,5,1,0,0,50.09090909090909,1.0,1.0
15704546335_10154008336731336,0,0,0,0,0,0,0,0,8,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154008321336336,0,0,0,0,0,0,0,1,7,0,0,0,50.2,0.0,0.0
15704546335_10154008840326336,0,0,0,0,0,0,0,0,6,0,1,0,50.4375,0.0,0.0
15704546335_10154008309621336,0,0,0,1,0,0,0,2,4,0,2,0,50.15,0.0,1.0
15704546335_10154008304806336,0,0,0,0,1,0,0,1,7,0,1,0,50.28125,0.0,2.0
15704546335_10154008345741336,0,0,0,0,0,0,0,1,6,1,1,0,50.22727272727273,1.0,0.0
15704546335_10154008494551336,0,0,0,0,1,0,0,0,8,1,3,0,50.34375,0.0,0.0
15704546335_10154008455106336,0,0,0,0,0,0,0,1,7,0,0,0,50.333333333333336,0.0,0.0
15704546335_10154008360011336,0,0,0,1,0,0,0,1,10,1,1,0,50.20454545454545,1.0,2.0
15704546335_10154008068681336,0,0,0,0,0,0,0,0,8,0,1,0,50.34615384615385,0.0,0.0
15704546335_10154008050546336,0,0,0,0,2,0,0,0,7,0,0,0,50.45,0.0,0.0
15704546335_10154007855531336,0,0,0,0,0,0,0,0,10,0,1,0,50.36666666666667,0.0,0.0
15704546335_10154007835241336,0,0,0,1,0,0,0,0,7,0,1,0,50.21875,1.0,1.0
15704546335_10154007649706336,0,0,0,0,0,0,0,0,6,0,1,0,50.291666666666664,0.0,0.0
15704546335_10154007545606336,0,0,0,0,2,0,0,0,5,0,2,0,50.45,0.0,0.0
15704546335_10154007401961336,0,0,0,0,0,0,0,0,9,0,0,0,50.45,1.0,1.0
15704546335_10154005927316336,0,0,0,0,0,0,0,2,6,0,1,0,50.19230769230769,0.0,0.0
15704546335_10154005923171336,0,0,0,0,0,0,0,0,7,0,0,0,50.388888888888886,0.0,0.0
