status_id,lexical_richness,lexical_density,avg_word_length,flesch_reading_ease,length_of_line,compound_sentiment,positive_sentiment,negative_sentiment,num_hyperbolic_words,avg_sentence_length,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
10643211755_10152669594479922,1.0,1.0,5.0,75.37,53,0.0,0.0,0.0,0,26.0,0,0,0,0,0,0,0,1,5,0,2,0,50.31818181818182,0.0,0.0
10643211755_10152669327624922,1.0,1.0,7.4,15.64,41,0.0,0.0,0.0,0,41.0,0,0,0,0,1,0,0,0,4,0,0,0,50.357142857142854,0.0,0.0
10643211755_10152669174124922,1.0,1.0,7.571428571428571,47.45,59,0.0,0.0,0.0,0,59.0,0,0,0,0,0,0,0,0,7,0,0,0,50.26923076923077,0.0,0.0
10643211755_10152669014254922,1.0,1.0,7.0,69.79,79,0.0,0.0,0.0,0,79.0,0,0,0,0,2,0,0,3,3,0,0,0,50.13333333333333,0.0,0.0
10643211755_10102857301292113,1.0,0.6428571428571429,4.5,99.56,76,0.4588,0.188,0.0,0,76.0,0,0,0,0,0,0,0,1,6,0,3,0,50.3,1.0,0.0
10643211755_10101849191337622,1.0,1.0,5.0,71.82,47,0.0,0.0,0.0,0,47.0,0,0,0,1,1,0,0,1,4,0,1,0,50.22222222222222,0.0,0.0
10643211755_10152668700109922,1.0,1.0,5.7,52.87,66,0.0,0.0,0.0,0,66.0,0,0,0,0,0,0,0,0,8,0,0,0,50.36363636363637,0.0,0.0
10643211755_10152668502859922,1.0,1.0,6.125,63.36,56,-0.7506,0.0,0.516,0,56.0,0,0,0,0,0,0,0,1,5,0,0,0,50.27777777777778,0.0,2.0
10643211755_10102078126359920,1.0,0.8181818181818182,4.363636363636363,102.61,58,0.0,0.0,0.0,0,58.0,0,0,0,0,0,0,0,1,8,0,1,0,50.30769230769231,0.0,0.0
10643211755_10152668420479922,1.0,1.0,6.875,29.52,62,-0.4588,0.0,0.3,0,62.0,0,0,0,0,1,0,0,3,4,0,0,0,50.1,0.0,1.0
10643211755_10102856700022063,1.0,1.0,5.875,46.44,54,0.4019,0.278,0.0,0,54.0,0,0,0,0,0,0,0,1,7,0,0,0,50.333333333333336,1.0,0.0
10643211755_10152668252864922,1.0,1.0,4.9,83.32,58,0.7456,0.442,0.0,0,29.0,0,0,0,0,1,0,0,1,8,0,0,0,50.25,2.0,0.0
10643211755_10152668130944922,1.0,1.0,4.636363636363637,85.69,61,0.0,0.0,0.0,0,61.0,0,0,0,0,0,0,0,0,9,0,1,0,50.38461538461539,0.0,0.0
10643211755_10152668080399922,1.0,1.0,5.6,83.32,32,-0.4215,0.0,0.412,0,32.0,0,0,0,0,1,0,0,0,3,0,1,0,50.416666666666664,0.0,1.0
10643211755_10152667910234922,1.0,1.0,5.444444444444445,70.8,57,0.5574,0.31,0.0,0,57.0,0,0,0,1,1,0,0,1,5,0,1,0,50.25,1.0,0.0
10643211755_10152667743319922,1.0,1.0,5.333333333333333,66.91,56,0.0,0.0,0.0,0,56.0,0,0,0,1,0,0,0,1,5,0,1,0,50.18181818181818,0.0,0.0
10643211755_10152667543794922,1.0,1.0,5.333333333333333,59.3,75,0.7351,0.408,0.0,0,75.0,0,0,0,0,0,0,0,1,8,0,2,0,50.34615384615385,2.0,0.0
10643211755_10152667355409922,1.0,1.0,6.25,58.96,57,0.0,0.0,0.0,0,28.0,0,0,0,0,0,0,0,1,6,1,0,0,50.2,0.0,0.0
10643211755_10152667209184922,1.0,1.0,5.636363636363637,99.73,72,-0.5719,0.0,0.343,0,35.5,0,0,0,1,0,0,0,2,7,1,1,0,50.14705882352941,0.0,2.0
10643211755_10152666997739922,1.0,1.0,4.916666666666667,93.14,70,0.4939,0.225,0.0,0,70.0,0,0,0,0,0,0,0,1,8,0,2,0,50.3,1.0,0.0
10643211755_10152666843224922,1.0,1.0,4.1,103.62,50,0.0,0.0,0.0,0,50.0,0,1,0,0,0,0,0,0,5,0,2,0,50.333333333333336,0.0,0.0
10643211755_10152666698269922,1.0,1.0,5.25,84.34,24,0.0,0.0,0.0,0,24.0,0,0,0,0,0,0,0,0,2,0,1,0,50.4,0.0,0.0
10643211755_10152666485809922,1.0,1.0,8.0,51.51,26,0.0,0.0,0.0,0,26.0,0,0,0,0,0,0,0,1,2,0,0,0,50.125,0.0,0.0
10643211755_10102854975887243,1.0,1.0,7.888888888888889,-13.8,79,0.0,0.0,0.0,0,79.0,0,0,0,0,0,0,0,0,9,0,0,0,50.40909090909091,0.0,0.0
10643211755_10152666292669922,1.0,1.0,6.5,54.9,59,0.0,0.0,0.0,0,59.0,0,0,0,0,1,0,0,0,7,0,0,0,50.4,0.0,0.0
10643211755_10102854763158553,1.0,0.8,6.4,61.33,73,0.0,0.0,0.0,0,73.0,0,0,0,0,0,0,0,1,7,0,1,0,50.233333333333334,0.0,0.0
10643211755_10102854761571733,1.0,0.6363636363636364,4.090909090909091,91.27,55,-0.3612,0.0,0.217,0,27.0,0,0,0,0,0,0,0,1,6,0,1,0,50.30769230769231,0.0,1.0
10643211755_10152665993484922,1.0,1.0,6.0,54.9,55,0.0,0.0,0.0,0,55.0,0,0,0,0,0,0,0,1,5,0,1,0,50.27777777777778,0.0,0.0
