20447,15704546335_10151590749761336
4759,15704546335_10154779441661336
1070,15704546335_10155457429571336
10398,15704546335_10153896011146336
2907,15704546335_10155184843361336
8913,15704546335_10154064512336336
3064,15704546335_10155158393836336
12610,15704546335_10153607839706336
9990,15704546335_10153939156071336
10909,15704546335_10153831763926336
9979,15704546335_10153942029201336
19994,15704546335_10151779587646336
1463,15704546335_10155405125376336
5042,15704546335_10154716218121336
5558,15704546335_10154606927341336
19445,15704546335_10201751574215661
15891,15704546335_10152949509661336
10871,15704546335_10153841222361336
15130,15704546335_10153140470506336
19708,15704546335_10151885087486336
20523,15704546335_10151553885156336
18737,15704546335_10152105823991336
7296,15704546335_10154294360011336
13479,15704546335_10153459916141336
10779,15704546335_10153854803251336
12330,15704546335_10153655256731336
14615,15704546335_10153243468116336
3764,15704546335_10155001082266336
6138,15704546335_10154495299421336
8606,15704546335_10154105561706336
490,15704546335_10155551420261336
9133,15704546335_10154038858851336
19472,15704546335_10202944501404146
2958,15704546335_10155173348731336
20416,15704546335_10151604309996336
18191,15704546335_10152243078811336
4883,15704546335_10154747017986336
18529,15704546335_10152155705611336
2729,15704546335_10155212263746336
17830,15704546335_10152354099896336
7,15704546335_10155645566886336
18136,15704546335_10152260940031336
10283,15704546335_10153908369861336
12121,15704546335_10153692798146336
17411,15704546335_10152505921521336
19657,15704546335_10101224301691518
1633,15704546335_10155373039016336
15583,15704546335_10153038611916336
20054,15704546335_10151752520831336
7728,15704546335_10154237995441336
17434,15704546335_10152501014276336
17044,15704546335_10152604379421336
1539,15704546335_10155390896186336
6294,15704546335_10154455388856336
19458,15704546335_10101259398941348
15180,15704546335_10153129737066336
18024,15704546335_10152295237506336
736,15704546335_10155507157651336
8641,15704546335_10154100213916336
19813,15704546335_10151848904956336
9492,15704546335_10153996537551336
12484,15704546335_10153626953616336
559,15704546335_10155540837751336
10710,15704546335_10153862563961336
15113,15704546335_10153143592031336
17650,15704546335_10152428052016336
17927,15704546335_10152324745466336
4209,15704546335_10154890275771336
5988,15704546335_10154522977661336
16559,15704546335_10152735016756336
11242,15704546335_10153793250476336
16110,15704546335_10152892461091336
6060,15704546335_10154510488641336
9835,15704546335_10153958007921336
20532,15704546335_10151550147651336
3128,15704546335_10155144309116336
13830,15704546335_10153388608441336
16402,15704546335_10152782013991336
17531,15704546335_10152471944741336
18591,15704546335_10152141052811336
13,15704546335_10155641409996336
820,15704546335_10155497755371336
3368,15704546335_10155098406051336
18692,15704546335_10152116496301336
3697,15704546335_10155016700291336
20472,15704546335_10151581279626336
15522,15704546335_10153054418646336
7105,15704546335_10154316689596336
12646,15704546335_10153599424016336
7659,15704546335_10154247097571336
12073,15704546335_10153698649501336
18173,15704546335_10152249496431336
17788,15704546335_10152368491191336
2124,15704546335_10155300895866336
3439,15704546335_10155085676791336
16129,15704546335_10152886604011336
16404,15704546335_10152782010946336
11123,15704546335_10153806912891336
1915,15704546335_10155335316136336
2088,15704546335_10155306691071336
19671,15704546335_10151898314146336
2483,15704546335_10155251419491336
20139,15704546335_10151721421981336
18205,15704546335_10152238463151336
10814,15704546335_10153850224516336
18652,15704546335_10152125505466336
15690,15704546335_10153013921056336
16896,15704546335_10152640719246336
17879,15704546335_10152338182101336
6139,15704546335_10154494791811336
12870,15704546335_10153569845261336
2521,15704546335_10155244590516336
19810,15704546335_10151849582521336
17745,15704546335_10152385424526336
14606,15704546335_10153245867826336
4712,15704546335_10154790032891336
12268,15704546335_10153667005426336
3851,15704546335_10154978108186336
8424,15704546335_10154140336316336
1578,15704546335_10155382769751336
8130,15704546335_10154193074181336
7926,15704546335_10154217504016336
938,15704546335_10155479949466336
15389,15704546335_10153087592671336
3928,15704546335_10154961246491336
2664,15704546335_10155222169706336
11259,15704546335_10153791335161336
8720,15704546335_10154086356471336
5291,15704546335_10154658910186336
6348,15704546335_10154440408731336
20483,15704546335_10151574976341336
16396,15704546335_10152784012101336
5506,15704546335_10154614140441336
16415,15704546335_10152778472566336
11066,15704546335_10153813231771336
16246,15704546335_10152839316081336
11561,15704546335_10153761909746336
14724,15704546335_10153223861591336
13059,15704546335_10153532998596336
12224,15704546335_10153675409606336
13610,15704546335_10153433224096336
272,15704546335_10155591588381336
14883,15704546335_10153184461641336
20214,15704546335_10151697189491336
292,15704546335_10155589517211336
6463,15704546335_10154412839326336
15153,15704546335_10153135018626336
9019,15704546335_10154051694851336
13217,15704546335_10153507883626336
13726,15704546335_10153407866521336
20617,15704546335_10151509767286336
2011,15704546335_10155320962076336
2797,15704546335_10155206109186336
13721,15704546335_10153409618676336
15335,15704546335_10153102002571336
12976,15704546335_10153549053901336
10223,15704546335_10153914506926336
5655,15704546335_10154588716991336
9698,15704546335_10153971524706336
5462,15704546335_10154619055771336
15373,15704546335_10153092648006336
15904,15704546335_10152946899421336
17655,15704546335_10152426235596336
8405,15704546335_10154142939251336
8029,15704546335_10154203998371336
3169,15704546335_10155137744706336
17970,15704546335_10152312960351336
13818,15704546335_10153390282496336
11052,15704546335_10153814095371336
9655,15704546335_10153978039111336
596,15704546335_10155534462771336
11820,15704546335_10153732184096336
17393,15704546335_10152509635661336
3519,15704546335_10155067878376336
6409,15704546335_10154427875146336
18392,15704546335_10152186859761336
19704,15704546335_10151888316141336
1662,15704546335_10155367180091336
1428,15704546335_10155409259351336
8916,15704546335_10154064279991336
19117,15704546335_10101319366091698
11526,15704546335_10153764975331336
10046,15704546335_10153933019331336
11435,15704546335_10153773813386336
13110,15704546335_10153525475186336
994,15704546335_10155473245496336
12013,15704546335_10153706110431336
19000,15704546335_10101337148191228
8061,15704546335_10154202228341336
6389,15704546335_10154430583826336
17429,15704546335_10152501812676336
6807,15704546335_10154357139456336
6554,15704546335_10154397820361336
11139,15704546335_10153805656976336
1850,15704546335_10155342800636336
9355,15704546335_10154010668916336
19949,15704546335_10151796830241336
14257,15704546335_10153319047886336
17326,15704546335_10152525925031336
13772,15704546335_10153400364991336
15866,15704546335_10152956457371336
17640,15704546335_10152433505126336
6999,15704546335_10154329806756336
9468,15704546335_10153999104231336
435,15704546335_10155560263091336
20288,15704546335_10151663282516336
7155,15704546335_10154310931931336
15267,15704546335_10153113849271336
10442,15704546335_10153892996056336
4839,15704546335_10154756923221336
5700,15704546335_10154578239106336
4801,15704546335_10154762825751336
11021,15704546335_10153818724846336
6378,15704546335_10154433015316336
16186,15704546335_10152867070251336
4203,15704546335_10154894090411336
1295,15704546335_10155428162671336
12875,15704546335_10153568931006336
9398,15704546335_10154005985451336
16205,15704546335_10152861309151336
19999,15704546335_10151777545036336
1296,15704546335_10155428038191336
20527,15704546335_10151552734261336
15090,15704546335_10153148083501336
10792,15704546335_10153852979576336
16305,15704546335_10152812189951336
397,15704546335_10155567623611336
8032,15704546335_10154203950451336
7260,15704546335_10154299331796336
14481,15704546335_10153271392406336
15128,15704546335_10153141439721336
8910,15704546335_10154064860146336
9560,15704546335_10153988894151336
9694,15704546335_10153971793146336
15960,15704546335_10152932027366336
2980,15704546335_10155171485301336
9826,15704546335_10153958333166336
18867,15704546335_10152074775751336
4355,15704546335_10154855241176336
8564,15704546335_10154112060951336
943,15704546335_10155478523631336
19327,15704546335_10101282305381658
296,15704546335_10155587868096336
2072,15704546335_10155312012176336
20464,15704546335_10151583129726336
19230,15704546335_10101299300024258
19500,15704546335_10101248717013018
9259,15704546335_10154022989761336
11527,15704546335_10153764842461336
7909,15704546335_10154218245206336
13935,15704546335_10153365790646336
4344,15704546335_10154856677341336
4017,15704546335_10154936209546336
15789,15704546335_10152978850191336
13047,15704546335_10153533259006336
5299,15704546335_10154658642591336
2078,15704546335_10155312493001336
17533,15704546335_10152471614621336
2052,15704546335_10155311456836336
18448,15704546335_10152173371266336
6034,15704546335_10154515333581336
10237,15704546335_10153913143416336
13149,15704546335_10153520743136336
1289,15704546335_10155427613186336
20250,15704546335_10151684730966336
9880,15704546335_10153953269861336
324,15704546335_10155582972526336
12886,15704546335_10153565482491336
3137,15704546335_10155143405076336
1124,15704546335_10155453220096336
7259,15704546335_10154299272281336
17916,15704546335_10152326443036336
20414,15704546335_10151605639991336
6805,15704546335_10154357456931336
662,15704546335_10155521158126336
12253,15704546335_10153670291371336
12325,15704546335_10153655355101336
15841,15704546335_10152964680486336
2247,15704546335_10155278849246336
18220,15704546335_10152235037071336
4600,15704546335_10154809488571336
6487,15704546335_10154409036481336
6023,15704546335_10154518232686336
10171,15704546335_10153919870046336
1181,15704546335_10155442698336336
4806,15704546335_10154762764721336
13816,15704546335_10153391275821336
4641,15704546335_10154804122836336
9242,15704546335_10154024856321336
18059,15704546335_10152283063136336
15076,15704546335_10153151955436336
3257,15704546335_10155122549956336
1520,15704546335_10155394537256336
10743,15704546335_10153859156541336
15198,15704546335_10153125869286336
8230,15704546335_10154174555671336
6885,15704546335_10154344192871336
12280,15704546335_10153666912566336
8291,15704546335_10154165660301336
8339,15704546335_10154151246261336
11918,15704546335_10153719463561336
6660,15704546335_10154382790001336
4665,15704546335_10154797134916336
12861,15704546335_10153571331836336
1432,15704546335_10155409778076336
13769,15704546335_10153400066861336
20134,15704546335_10151723797076336
7272,15704546335_10154296991036336
10834,15704546335_10153847576716336
13466,15704546335_10153460073001336
3809,15704546335_10154984439066336
11341,15704546335_10153782278941336
9051,15704546335_10154048947471336
3983,15704546335_10154946790341336
11826,15704546335_10153732537131336
18119,15704546335_10152266637991336
19578,15704546335_10100615144322750
7439,15704546335_10154275953121336
16693,15704546335_10152694888401336
16920,15704546335_10152635277476336
11866,15704546335_10153726657661336
5409,15704546335_10154636765746336
17105,15704546335_10152590281666336
5190,15704546335_10154679601706336
20433,15704546335_10151596521196336
12937,15704546335_10153555859866336
3951,15704546335_10154957847956336
13096,15704546335_10153527104971336
15923,15704546335_10152941317041336
17089,15704546335_10152594460541336
19052,15704546335_10101329577193568
2811,15704546335_10155204380956336
7331,15704546335_10154290834621336
6651,15704546335_10154382560286336
3058,15704546335_10155159348476336
10522,15704546335_10153881480321336
8233,15704546335_10154175793086336
1589,15704546335_10155383977196336
16798,15704546335_10152668236821336
4575,15704546335_10154817786361336
10589,15704546335_10153875179576336
16572,15704546335_10152732008996336
19833,15704546335_10151839748946336
15663,15704546335_10153021599641336
9055,15704546335_10154048605146336
18164,15704546335_10152251921001336
12585,15704546335_10153612387591336
13847,15704546335_10153384322581336
15244,15704546335_10153117575416336
14072,15704546335_10153343261391336
310,15704546335_10155583444206336
16385,15704546335_10152787302236336
15516,15704546335_10153057278036336
12777,15704546335_10153584133421336
6245,15704546335_10154469671911336
16352,15704546335_10152799818431336
1524,15704546335_10155392689001336
17653,15704546335_10152426901701336
9071,15704546335_10154047102051336
7690,15704546335_10154243071121336
10107,15704546335_10153928305741336
12349,15704546335_10153651576851336
6407,15704546335_10154428295346336
11012,15704546335_10153818735176336
13756,15704546335_10153400300916336
3719,15704546335_10155012600681336
3914,15704546335_10154964707526336
17887,15704546335_10152335720156336
1455,15704546335_10155406808721336
7004,15704546335_10154327894526336
2093,15704546335_10155303917461336
8775,15704546335_10154083540206336
4423,15704546335_10154843759021336
4675,15704546335_10154796679621336
13616,15704546335_10153433704271336
6228,15704546335_10154473499351336
18101,15704546335_10152271353761336
1385,15704546335_10155414810861336
19754,15704546335_10151867742031336
14314,15704546335_10153308580251336
8155,15704546335_10154189420351336
17798,15704546335_10152365618891336
16052,15704546335_10152908243391336
6359,15704546335_10154435639711336
2862,15704546335_10155186081356336
7537,15704546335_10154262439436336
12600,15704546335_10153609434271336
4535,15704546335_10154823753126336
1236,15704546335_10155436338306336
4235,15704546335_10154885256701336
1827,15704546335_10155344292176336
2123,15704546335_10155299929511336
9882,15704546335_10153953037781336
9527,15704546335_10153993111431336
14702,15704546335_10153230872501336
18070,15704546335_10152279969546336
427,15704546335_10155564533816336
4383,15704546335_10154850319616336
1921,15704546335_10155333393336336
407,15704546335_10155567506126336
8621,15704546335_10154102580201336
1916,15704546335_10155334868076336
1433,15704546335_10155410114351336
11875,15704546335_10153725232091336
5816,15704546335_10154556405991336
567,15704546335_10155540844381336
5877,15704546335_10154541431416336
18041,15704546335_10152288901436336
6424,15704546335_10154419913291336
14791,15704546335_10153207991831336
18965,15704546335_10100676331208740
8198,15704546335_10154182434661336
945,15704546335_10155476794286336
16361,15704546335_10152797298111336
10458,15704546335_10153891477926336
7049,15704546335_10154324161026336
804,15704546335_10155500431106336
7429,15704546335_10154277504161336
1475,15704546335_10155403040151336
5645,15704546335_10154589776886336
2739,15704546335_10155212746291336
18656,15704546335_10152124896066336
3370,15704546335_10155099071526336
7320,15704546335_10154292223136336
19783,15704546335_10151858480781336
13559,15704546335_10153445714191336
2934,15704546335_10155177766201336
6356,15704546335_10154437453651336
1530,15704546335_10155394473711336
8816,15704546335_10154078229106336
14513,15704546335_10153263905846336
6835,15704546335_10154351377356336
5818,15704546335_10154556386031336
12674,15704546335_10153597197841336
18684,15704546335_10152117980346336
8505,15704546335_10154120418936336
17778,15704546335_10152371636066336
18015,15704546335_10152297819531336
15624,15704546335_10153030572126336
4208,15704546335_10154890214011336
6485,15704546335_10154408595361336
16765,15704546335_10152673933036336
14887,15704546335_10153184446651336
13457,15704546335_10153463354696336
16229,15704546335_10152843945006336
15361,15704546335_10153095810366336
8275,15704546335_10154167871056336
20513,15704546335_10151557591506336
20281,15704546335_10151666755046336
11470,15704546335_10153770720651336
18701,15704546335_10152114602906336
6190,15704546335_10154485805201336
15214,15704546335_10153122876566336
18367,15704546335_10152194288871336
7370,15704546335_10154284571556336
10421,15704546335_10153895056066336
15894,15704546335_10152948807351336
2055,15704546335_10155311986731336
3694,15704546335_10155017579471336
19286,15704546335_10101289716135448
554,15704546335_10155540616601336
6224,15704546335_10154475939061336
12848,15704546335_10153572117656336
11042,15704546335_10153816834301336
2404,15704546335_10155260120076336
9970,15704546335_10153942166481336
14804,15704546335_10153199307116336
1758,15704546335_10155352438061336
3858,15704546335_10154976629806336
17392,15704546335_10152509704961336
18614,15704546335_10152134419671336
12696,15704546335_10153592777986336
15616,15704546335_10153032514351336
2377,15704546335_10155261281086336
19158,15704546335_10101313178187308
19976,15704546335_10151787502751336
4467,15704546335_10154837420766336
620,15704546335_10155527720631336
4079,15704546335_10154920821566336
8173,15704546335_10154186421101336
9230,15704546335_10154026796046336
11624,15704546335_10153753265416336
18782,15704546335_10152093948836336
18009,15704546335_10152299677651336
1936,15704546335_10155332832641336
13734,15704546335_10153404941576336
9765,15704546335_10153965057601336
16262,15704546335_10152825829961336
8920,15704546335_10154063791066336
17323,15704546335_10152526588626336
9046,15704546335_10154049605331336
12051,15704546335_10153698786846336
10981,15704546335_10153821175496336
17339,15704546335_10152522765226336
7002,15704546335_10154329904496336
1360,15704546335_10155417900016336
13805,15704546335_10153393041816336
15672,15704546335_10153018875336336
2552,15704546335_10155240832956336
4182,15704546335_10154898817056336
19012,15704546335_10203302708839119
9135,15704546335_10154038589621336
5569,15704546335_10154603344706336
12043,15704546335_10153702724221336
9594,15704546335_10153985313961336
19254,15704546335_10201885992536035
4563,15704546335_10154819733811336
19702,15704546335_10151888776871336
14331,15704546335_10153302676961336
16253,15704546335_10152828812736336
17769,15704546335_10152374173651336
14571,15704546335_10153252208641336
15995,15704546335_10152923432056336
19653,15704546335_10100607757161680
16514,15704546335_10152752430716336
16024,15704546335_10152915105531336
4067,15704546335_10154922618971336
11664,15704546335_10153749056846336
15129,15704546335_10153141391151336
10788,15704546335_10153852971986336
1953,15704546335_10155330565246336
11202,15704546335_10153799371831336
1288,15704546335_10155428824886336
7655,15704546335_10154247308006336
19510,15704546335_10101248737027908
7686,15704546335_10154243065421336
16381,15704546335_10152786418186336
12028,15704546335_10153703039226336
19427,15704546335_10101265185679678
11378,15704546335_10153779478406336
5166,15704546335_10154687095236336
2563,15704546335_10155239525276336
3085,15704546335_10155153991371336
19231,15704546335_10101299124775458
12400,15704546335_10153642663476336
942,15704546335_10155478631106336
10414,15704546335_10153895743676336
10158,15704546335_10153922127421336
11215,15704546335_10153797252051336
4426,15704546335_10154843873216336
13403,15704546335_10153474003431336
12145,15704546335_10153687035751336
13475,15704546335_10153460622051336
2617,15704546335_10155231061101336
1362,15704546335_10155417450676336
2512,15704546335_10155247392786336
2877,15704546335_10155189626516336
5343,15704546335_10154650927331336
19876,15704546335_10151826759121336
2575,15704546335_10155238190546336
15190,15704546335_10153125067151336
11977,15704546335_10153710743311336
2741,15704546335_10155212595671336
1190,15704546335_10155440993351336
17605,15704546335_10152444740226336
85,15704546335_10155628973416336
19426,15704546335_10100631804530560
6892,15704546335_10154344300076336
17243,15704546335_10152545650896336
5709,15704546335_10154577449776336
7947,15704546335_10154215099401336
5933,15704546335_10154533328806336
3908,15704546335_10154963863051336
9112,15704546335_10154041729046336
14017,15704546335_10153352960046336
221,15704546335_10155599744131336
19925,15704546335_10151805392771336
5078,15704546335_10154706326821336
8948,15704546335_10154059528131336
706,15704546335_10155513519756336
12884,15704546335_10153563837521336
11183,15704546335_10153800849966336
10760,15704546335_10153857043056336
5307,15704546335_10154656529441336
106,15704546335_10155623720576336
5503,15704546335_10154616176226336
19474,15704546335_10100626661307620
15226,15704546335_10153120541956336
2372,15704546335_10155263095386336
3957,15704546335_10154954828086336
19568,15704546335_10100616379996450
19305,15704546335_10151895480816646
13000,15704546335_10153539432091336
20199,15704546335_10151702148356336
18262,15704546335_10152223437846336
7529,15704546335_10154262638196336
8390,15704546335_10154145220261336
2670,15704546335_10155221864471336
16317,15704546335_10152808340541336
6320,15704546335_10154444544921336
12103,15704546335_10153693835431336
8771,15704546335_10154083725756336
9336,15704546335_10154013264866336
1675,15704546335_10155362840751336
16084,15704546335_10152898981396336
19233,15704546335_10101299122250518
16780,15704546335_10152670692571336
3543,15704546335_10155062716836336
16630,15704546335_10152716821131336
16927,15704546335_10152634671421336
9093,15704546335_10154043286676336
11456,15704546335_10153770384946336
7668,15704546335_10154242897516336
20398,15704546335_10151612014701336
3499,15704546335_10155072581116336
12399,15704546335_10153642567096336
19529,15704546335_10101245422125998
4856,15704546335_10154753484356336
17804,15704546335_10152363497366336
1251,15704546335_10155435564906336
5082,15704546335_10154704770626336
8157,15704546335_10154189068556336
419,15704546335_10155566553391336
7725,15704546335_10154238487701336
5985,15704546335_10154522890046336
10299,15704546335_10153906968191336
19622,15704546335_10151830796636646
2543,15704546335_10155242334221336
18369,15704546335_10152193604721336
17466,15704546335_10152491711476336
8158,15704546335_10154188722806336
10910,15704546335_10153831709701336
6690,15704546335_10154377063971336
15795,15704546335_10152976556141336
1901,15704546335_10155335722331336
11576,15704546335_10153758387421336
9974,15704546335_10153942537291336
2320,15704546335_10155269132896336
10318,15704546335_10153905012776336
9738,15704546335_10153967679021336
1224,15704546335_10155437809961336
10722,15704546335_10153859802556336
4120,15704546335_10154911537166336
4726,15704546335_10154787493231336
6,15704546335_10155646006576336
17787,15704546335_10152368621261336
4796,15704546335_10154764740116336
18883,15704546335_10152071311976336
4860,15704546335_10154749950081336
14435,15704546335_10153282543626336
4167,15704546335_10154902171926336
17176,15704546335_10152569711521336
13311,15704546335_10153491920101336
5338,15704546335_10154652824726336
20268,15704546335_10151673357866336
6779,15704546335_10154362220221336
8295,15704546335_10154164420406336
3783,15704546335_10154992932126336
7218,15704546335_10154303648506336
12478,15704546335_10153630334476336
6921,15704546335_10154339802251336
8871,15704546335_10154070258261336
14009,15704546335_10153354231526336
7910,15704546335_10154218234961336
8480,15704546335_10154125641646336
17947,15704546335_10152319886431336
10907,15704546335_10153831003011336
12015,15704546335_10153706097931336
12186,15704546335_10153680647331336
8382,15704546335_10154146412146336
6158,15704546335_10154491868081336
16059,15704546335_10152905239876336
17281,15704546335_10152537003516336
5950,15704546335_10154530467076336
18541,15704546335_10152152066921336
19250,15704546335_10201892602901290
16484,15704546335_10152760648651336
12125,15704546335_10153690926496336
9994,15704546335_10153939063536336
2385,15704546335_10155261130596336
3774,15704546335_10154998967646336
9749,15704546335_10153966531641336
1960,15704546335_10155327449691336
11179,15704546335_10153801435996336
18046,15704546335_10152287034101336
7251,15704546335_10154299916391336
12597,15704546335_10153609977496336
2029,15704546335_10155317934101336
6880,15704546335_10154343705076336
15216,15704546335_10153122202061336
16029,15704546335_10152914013226336
16604,15704546335_10152722300731336
8205,15704546335_10154179227301336
1405,15704546335_10155412868301336
9391,10643211755_10153973915321756
2047,10643211755_10155622516176756
2750,10643211755_10155559472561756
15249,10643211755_10153317771166756
5660,10643211755_10155274815926756
19345,10643211755_10152807634796756
3449,10643211755_10155490807581756
10607,10643211755_10153877621981756
11898,10643211755_10153722241871756
19724,10643211755_10152748326986756
10311,10643211755_10153904390691756
1001,10643211755_10155727195276756
16666,10643211755_10153163337731756
16423,10643211755_10153188488906756
417,10643211755_10155788560326756
15795,10643211755_10153256696521756
1223,10643211755_10155704115366756
3468,10643211755_10155488528431756
15773,10643211755_10153258926851756
26027,10643211755_10152029747741756
24923,10643211755_10152144238811756
15818,10643211755_10153254830651756
25915,10643211755_10152040903511756
14536,10643211755_10153400776431756
17587,10643211755_10153015034516756
17326,10643211755_10153046607941756
17000,10643211755_10153090695626756
3260,10643211755_10155509802226756
25901,10643211755_10152042189881756
13419,10643211755_10153542493841756
27267,10643211755_10151875104546756
26719,10643211755_10151951925331756
23942,10643211755_10100560572245673
25517,10643211755_10152088804866756
2017,10643211755_10155626440006756
16245,10643211755_10153206810846756
27319,10643211755_10151870669101756
15776,10643211755_10153258682916756
25652,10643211755_10152068007461756
3019,10643211755_10155532650751756
11195,10643211755_10153815749316756
17738,10643211755_10152997650196756
24860,10643211755_10152152851886756
18284,10643211755_10152943117136756
14369,10643211755_10153422796166756
18733,10643211755_10152877987476756
22105,10643211755_10152446490381756
21429,10643211755_10152536819011756
20540,10643211755_10152646796931756
21570,10643211755_10152518028716756
27197,10643211755_10151886046281756
16617,10643211755_10153168496016756
5460,10643211755_10155292268806756
337,10643211755_10155799090866756
27295,10643211755_10151873053321756
26553,10643211755_10151979415531756
22208,10643211755_10152435919386756
11247,10643211755_10153809401591756
17903,10643211755_10152982393096756
16744,10643211755_10153154826001756
4511,10643211755_10155390116976756
3423,10643211755_10155493991726756
15939,10643211755_10153241117116756
10241,10643211755_10153909516646756
13930,10643211755_10153474648046756
20548,10643211755_10152646022576756
10816,10643211755_10153859449506756
16527,10643211755_10153178968231756
11865,10643211755_10153727560156756
17778,10643211755_10152995265351756
23349,10643211755_10152668700109922
8826,10643211755_10154019933611756
8511,10643211755_10154052909376756
10820,10643211755_10153859310976756
14581,10643211755_10153394338786756
24338,10643211755_10152204323466756
9851,10643211755_10153939802591756
26079,10643211755_10152025656136756
25568,10643211755_10152079165076756
6666,10643211755_10155159708816756
20225,10643211755_10152684855736756
18778,10643211755_10152872203421756
16876,10643211755_10153128827566756
278,10643211755_10155808055056756
26777,10643211755_10151944649906756
10572,10643211755_10153880439581756
12631,10643211755_10153640465386756
13002,10643211755_10153589460611756
18257,10643211755_10152945573766756
3131,10643211755_10155524791736756
24867,10643211755_10152151420456756
10799,10643211755_10153860985671756
15303,10643211755_10153310567536756
1849,10643211755_10155640322916756
12774,10643211755_10153618797536756
14467,10643211755_10153408493551756
7796,10643211755_10155016806891756
13733,10643211755_10153494777421756
11664,10643211755_10153756547236756
17079,10643211755_10153077821636756
1570,10643211755_10155666930616756
25178,10643211755_10152118427901756
13352,10643211755_10153551046986756
3991,10643211755_10155440743186756
9452,10643211755_10153970073456756
15745,10643211755_10153263594516756
20161,10643211755_10152692020571756
25383,10643211755_10152100091186756
11206,10643211755_10153814593726756
7234,10643211755_10155088556931756
16820,10643211755_10153146885796756
20404,10643211755_10152665660161756
18433,10643211755_10152925346321756
24025,10643211755_10100556652944983
10469,10643211755_10153890959156756
19902,10643211755_10152725425346756
17329,10643211755_10153046391631756
14383,10643211755_10153421589091756
22946,10643211755_10201889285974146
7270,10643211755_10155084209561756
28078,10643211755_10151793701986756
4950,10643211755_10155344377106756
25404,10643211755_10152098487741756
4086,10643211755_10155432231011756
26635,10643211755_10151965648821756
11280,10643211755_10153804997951756
14764,10643211755_10153371846306756
6811,10643211755_10155140153351756
21868,10643211755_10152479839121756
17673,10643211755_10153004982011756
10517,10643211755_10153886846181756
5210,10643211755_10155318247976756
7475,10643211755_10155057710916756
11528,10643211755_10153772376416756
16304,10643211755_10153201036051756
14010,10643211755_10153465375221756
26884,10643211755_10151930613001756
18087,10643211755_10152963825481756
3054,10643211755_10155530818591756
23578,10643211755_10100578771234753
14230,10643211755_10153439820491756
19036,10643211755_10152842678016756
15534,10643211755_10153284746931756
4239,10643211755_10155418417681756
3566,10643211755_10155478992861756
639,10643211755_10155761581626756
15646,10643211755_10153273315101756
14854,10643211755_10153362298296756
13206,10643211755_10153567667776756
21535,10643211755_10152523516061756
1202,10643211755_10155704765941756
8887,10643211755_10154015665901756
21245,10643211755_10152560588581756
2177,10643211755_10155607152256756
4484,10643211755_10155392685216756
25885,10643211755_10152042845251756
18293,10643211755_10152941889141756
117,10643211755_10155825076816756
891,10643211755_10155735877446756
25927,10643211755_10152040328091756
9652,10643211755_10153955892701756
17435,10643211755_10153032186286756
15943,10643211755_10153240640446756
13188,10643211755_10153569086576756
1231,10643211755_10155703413051756
21404,10643211755_10152539698011756
13986,10643211755_10153467508771756
13345,10643211755_10153551713016756
27177,10643211755_10151887811906756
14817,10643211755_10153365672206756
2572,10643211755_10155575906266756
18352,10643211755_10152934237316756
276,10643211755_10155806522776756
12943,10643211755_10153598092341756
6262,10643211755_10155206375681756
23445,10643211755_10100584263528153
26506,10643211755_10151984415236756
25021,10643211755_10152132398631756
5786,10643211755_10155260701386756
4500,10643211755_10155391015571756
567,10643211755_10155769299916756
19522,10643211755_10152776876171756
1880,10643211755_10155635552391756
11082,10643211755_10153831246726756
20082,10643211755_10152700586841756
736,10643211755_10155752834116756
26622,10643211755_10151968824486756
23422,10643211755_10100585497674913
5214,10643211755_10155318161926756
6065,10643211755_10155232541296756
11558,10643211755_10153769085166756
3527,10643211755_10155482654576756
1691,10643211755_10155655758156756
7734,10643211755_10155022268536756
12975,10643211755_10153593593346756
24080,10643211755_10152240253706756
13599,10643211755_10153508783641756
9604,10643211755_10153959712721756
18755,10643211755_10152874937541756
16928,10643211755_10153104399161756
19501,10643211755_10152782442751756
5057,10643211755_10155332945886756
18069,10643211755_10152965059326756
515,10643211755_10155775868151756
610,10643211755_10155764589216756
3521,10643211755_10155483054391756
1430,10643211755_10155682213251756
2630,10643211755_10155569611181756
12066,10643211755_10153703273866756
5661,10643211755_10155273958556756
9818,10643211755_10153942441856756
7653,10643211755_10155032144811756
21465,10643211755_10152530542376756
19058,10643211755_10152840604006756
11491,10643211755_10153776260936756
10249,10643211755_10153908480331756
25627,10643211755_10152071273036756
17402,10643211755_10153036691421756
17175,10643211755_10153064035141756
27359,10643211755_10151868341446756
10959,10643211755_10153845803056756
14821,10643211755_10153365314301756
27927,10643211755_10151808360466756
16431,10643211755_10153188152591756
9854,10643211755_10153939718761756
19343,10643211755_10152807951976756
2629,10643211755_10155569735671756
18486,10643211755_10152918447706756
7606,10643211755_10155037342816756
537,10643211755_10155772381746756
13763,10643211755_10153491542446756
5618,10643211755_10155279115001756
1429,10643211755_10155682164336756
11946,10643211755_10153716900821756
12980,10643211755_10153592751911756
21271,10643211755_10152559210061756
1652,10643211755_10155658680011756
4417,10643211755_10155402965896756
9300,10643211755_10153982683131756
13553,10643211755_10153515091866756
18438,10643211755_10152924223176756
3763,10643211755_10155460111336756
15915,10643211755_10153243381071756
2471,10643211755_10155583991146756
866,10643211755_10155738509851756
19067,10643211755_10152839364866756
9203,10643211755_10153990089046756
25512,10643211755_10152088871726756
321,10643211755_10155801406781756
2235,10643211755_10155603402281756
26916,10643211755_10151923950221756
7335,10643211755_10155073917026756
